,theta,calulated_p,phat,Dicrepancy_percnt
187,3.311926605504587,0.15715199938642777,0.013382431,1074.315772530431
188,3.3135946622185153,0.15695077193534457,0.01335016,1075.6471350737454
189,3.3152627189324435,0.15674977870914686,0.013317959,1076.9804532344692
190,3.316930775646372,0.15654901948605005,0.013285833,1078.3153878581163
191,3.3185988323603004,0.15634849404435835,0.013253792,1079.651014698969
192,3.3202668890742286,0.15614820216246494,0.013221813,1080.9893079126475
193,3.321934945788157,0.1559481436188518,0.013189925,1082.3277617382255
194,3.323603002502085,0.15574831819209134,0.01315811,1083.667856117375
195,3.3252710592160133,0.15554872566084532,0.013126359,1085.0104195296224
196,3.3269391159299415,0.15534936580386594,0.0130947465,1086.3487827921415
197,3.3286071726438697,0.15515023839999587,0.013063554,1087.6572157697062
198,3.330275229357798,0.15495134322816861,0.01303242,1088.9683412620202
199,3.331943286071726,0.15475268006740928,0.013001373,1090.2795160074468
200,3.333611342785655,0.15455424869683387,0.012970405,1091.5915677129947
201,3.335279399499583,0.15435604889565058,0.012939485,1092.9072246781307
202,3.3369474562135113,0.1541580804431597,0.012908668,1094.2214128558792
203,3.3386155129274395,0.15396034311875373,0.012877907,1095.5385842767084
204,3.3402835696413677,0.15376283670191793,0.012847216,1096.8572667836702
205,3.341951626355296,0.15356556097223084,0.012816616,1098.1755322159286
206,3.343619683069224,0.15336851570936416,0.012786076,1099.4963181944813
207,3.345287739783153,0.15317170069308306,0.012755596,1100.8196225817178
208,3.346955796497081,0.15297511570324696,0.012725206,1102.142539753586
209,3.3486238532110093,0.1527787605198092,0.012694876,1103.4679504811718
210,3.3502919099249375,0.15258263492281798,0.012664622,1104.7942574747592
211,3.3519599666388658,0.1523867386924158,0.012634439,1106.12188591648
212,3.353628023352794,0.15219107160884116,0.012604328,1107.4509101128015
213,3.355296080066722,0.15199563345242684,0.012574288,1108.7812263716323
214,3.3569641367806504,0.15180042400360239,0.012544318,1110.1129990937313
215,3.3586321934945786,0.15160544304289236,0.012514408,1111.4472064038982
216,3.360300250208507,0.1514106903509186,0.012484584,1112.7812212742092
217,3.3619683069224355,0.15121616570839858,0.012454819,1114.1177363337147
218,3.3636363636363638,0.15102186889614755,0.012425137,1115.4543801431646
219,3.365304420350292,0.1508277996950771,0.0123955,1116.7947819376748
220,3.36697247706422,0.1506339578861967,0.012365963,1118.1336310802685
221,3.3686405337781484,0.1504403432506134,0.012336483,1119.4751170494335
222,3.3703085904920767,0.15024695556953227,0.012307074,1120.8178526789006
223,3.371976647206005,0.15005379462425672,0.012277722,1122.1631198386267
224,3.373644703919933,0.1498608601961885,0.01224845,1123.5087762086575
225,3.3753127606338618,0.1496681520668286,0.012219259,1124.8546099335308
226,3.37698081734779,0.14947567001777662,0.012190125,1126.202935695086
227,3.378648874061718,0.14928341383073207,0.01216106,1127.5526222949838
228,3.3803169307756464,0.1490913832874936,0.012132057,1128.9044094124283
229,3.3819849874895747,0.14889957816996036,0.012103123,1130.2575324137356
230,3.383653044203503,0.14870799826013137,0.012074267,1131.6110259495904
231,3.385321100917431,0.14851664334010595,0.012045469,1132.9668664211702
232,3.3869891576313593,0.14832551319208487,0.012016739,1134.324188063554
233,3.3886572143452875,0.14813460759836905,0.011988076,1135.6828809364893
234,3.3903252710592158,0.14794392634136155,0.011959487,1137.0424482460692
235,3.3919933277731444,0.14775346920356613,0.0119309705,1138.402772953009
236,3.3936613844870727,0.14756323596758913,0.01190251,1139.765676570601
237,3.395329441201001,0.14737322641613881,0.011874123,1141.129404350534
238,3.396997497914929,0.14718344033202535,0.011845801,1142.494619094022
239,3.3986655546288573,0.14699387749816206,0.011817547,1143.8612087113374
240,3.4003336113427856,0.14680453769756485,0.011789359,1145.2291579285063
241,3.402001668056714,0.14661542071335298,0.011761249,1146.5973654390352
242,3.403669724770642,0.14642652632874875,0.0117331715,1147.9705589704367
243,3.4053377814845707,0.14623785432707848,0.011705183,1149.3426974116603
244,3.407005838198499,0.1460494044917724,0.011677265,1150.7158345736023
245,3.408673894912427,0.14586117660636466,0.011649409,1152.0907518744846
246,3.4103419516263553,0.14567317045449402,0.011621601,1153.4690452964417
247,3.4120100083402836,0.14548538581990378,0.011593886,1154.8457810977345
248,3.413678065054212,0.1452978224864423,0.011566214,1156.2262740171514
249,3.41534612176814,0.14511048023806294,0.011538636,1157.6051536826271
250,3.4170141784820682,0.1449233588588248,0.011511095,1158.988484747836
251,3.4186822351959965,0.14473645813289238,0.011483636,1160.3713775066908
252,3.4203502919099247,0.14454977784453615,0.011456213,1161.7588233295141
253,3.4220183486238533,0.14436331777813294,0.011428878,1163.1451785983065
254,3.4236864053377816,0.1441770777181658,0.011401536,1164.540834121391
255,3.42535446205171,0.14399105744922436,0.011374275,1165.9361138752074
256,3.427022518765638,0.14380525675600553,0.011347058,1167.335144069304
257,3.4286905754795662,0.143619675423313,0.01131991,1168.7351152888268
258,3.4303586321934945,0.14343431323605804,0.011292833,1170.1357972877709
259,3.4320266889074227,0.1432491699792594,0.011265819,1171.5380078058092
260,3.4336947456213514,0.14306424543804386,0.011238868,1172.9417322490306
261,3.4353628023352796,0.1428795393976463,0.011211976,1174.3474851007063
262,3.437030859049208,0.14269505164340957,0.011185149,1175.7546196013675
263,3.438698915763136,0.14251078196078582,0.011158395,1177.1620535131851
264,3.4403669724770642,0.14232673013533537,0.011131693,1178.5722194791908
265,3.4420350291909925,0.14214289595272778,0.011105065,1179.9825391161498
266,3.4437030859049207,0.14195927919874196,0.0110785,1181.3943835208106
267,3.445371142618849,0.1417758796592663,0.011051962,1182.8118456054106
268,3.447039199332777,0.14159269712029876,0.011025528,1184.2259498298329
269,3.4487072560467054,0.14140973136794754,0.010999147,1185.6427258435137
270,3.450375312760634,0.14122698218843088,0.010972832,1187.0604229304686
271,3.4520433694745623,0.14104444936807758,0.01094657,1188.4807736870855
272,3.4537114261884905,0.1408621326933268,0.010920364,1189.9032249180068
273,3.4553794829024187,0.14068003195072876,0.010894227,1191.3264428565803
274,3.457047539616347,0.14049814692694484,0.010868161,1192.749961245093
275,3.458715596330275,0.14031647740874753,0.010842151,1194.1756418827106
276,3.4603836530442034,0.14013502318302118,0.010816203,1195.6026954015904
277,3.4620517097581316,0.1399537840367615,0.010790318,1197.0311049746037
278,3.4637197664720603,0.13977275975707637,0.010764493,1198.4611905872287
279,3.4653878231859885,0.1395919501311862,0.010738729,1199.8927130693983
280,3.4670558798999167,0.1394113549464231,0.01071302,1201.3263349364815
281,3.468723936613845,0.13923097399023243,0.010687384,1202.7601169271861
282,3.470391993327773,0.13905080705017225,0.010661792,1204.1973330454582
283,3.4720600500417014,0.1388708539139133,0.010636271,1205.6347869186557
284,3.4737281067556296,0.1386911143692402,0.010610801,1207.0748586855034
285,3.475396163469558,0.13851158820405063,0.0105854105,1208.5140905651594
286,3.477064220183486,0.13833227520635605,0.010560061,1209.9571787944956
287,3.4787322768974143,0.13815317516428183,0.010534781,1211.4005384039308
288,3.480400333611343,0.13797428786606758,0.010509561,1212.845420297145
289,3.482068390325271,0.13779561310006727,0.010484391,1214.2929762762728
290,3.4837364470391994,0.1376171506547491,0.010459291,1215.7407424418682
291,3.4854045037531276,0.1374389003186962,0.010434263,1217.188336507888
292,3.487072560467056,0.13726086188060682,0.010409268,1218.640915973179
293,3.488740617180984,0.13708303512929387,0.010384349,1220.09270024407
294,3.4904086738949123,0.1369054198536861,0.01035948,1221.5472132700236
295,3.4920767306088405,0.1367280158428278,0.010334676,1223.0024250559559
296,3.493744787322769,0.13655082288587828,0.010309916,1224.46106275868
297,3.4954128440366974,0.136373840772114,0.010285238,1225.9182079226714
298,3.4970809007506256,0.13619706929092668,0.010260615,1227.377306770028
299,3.498748957464554,0.13602050823182454,0.010236033,1228.8400405013576
300,3.500417014178482,0.13584415738443256,0.010211522,1230.3027754539562
301,3.5020850708924103,0.13566801653849236,0.010187063,1231.7676710342926
302,3.5037531276063385,0.1354920854838625,0.010162662,1233.234229099474
303,3.5054211843202667,0.13531636401051872,0.010138333,1234.7003505959085
304,3.507089241034195,0.13514085190855385,0.010114043,1236.1704280391957
305,3.508757297748123,0.1349655489681787,0.01008982,1237.6407667575377
306,3.510425354462052,0.1347904549797212,0.01006565,1239.1133195858304
307,3.51209341117598,0.13461556973362787,0.0100416215,1240.5760170351161
308,3.5137614678899083,0.1344408930204627,0.010017769,1242.0242321616242
309,3.5154295246038365,0.13426642463090843,0.0099939825,1243.4726808163537
310,3.5170975813177647,0.13409216435576576,0.009970255,1244.9220879350362
311,3.518765638031693,0.1339181119859545,0.009946565,1246.3754577620618
312,3.520433694745621,0.1337442673125132,0.009922946,1247.8282461520814
313,3.52210175145955,0.1335706301265993,0.009899382,1249.2825736304856
314,3.523769808173478,0.13339720021948942,0.009875868,1250.7389343397313
315,3.5254378648874063,0.13322397738257996,0.00985241,1252.1968067260595
316,3.5271059216013345,0.13305096140738626,0.009829012,1253.6555337305847
317,3.5287739783152627,0.13287815208554388,0.0098056495,1255.1183104038441
318,3.530442035029191,0.13270554920880828,0.00978237,1256.5786897084995
319,3.532110091743119,0.13253315256905485,0.009759118,1258.0443910748638
320,3.5337781484570474,0.1323609619582793,0.009735938,1259.509065907728
321,3.5354462051709756,0.1321889771685979,0.009712814,1260.9750208212026
322,3.537114261884904,0.13201719799224754,0.009689748,1262.441975573581
323,3.538782318598832,0.13184562422158597,0.009666719,1263.912931165717
324,3.5404503753127607,0.13167425564909174,0.009643748,1265.3846010090112
